1419|IPHONE 11  | 352919113114198|1400|1750|KPL|0|10.01.2022|28.01.2022||NIE|
1420|SAMSUNG GALAXY WATCH ACTIVE 2 | RFAN22G1JAB |250|300|KPL|0|10.01.2022|24.03.2022||NIE|
1421|SAMSUNG UE55AU7172UXXH  |0DK935CR901496|1400|1690|KPL|0|10.01.2022|17.01.2022||NIE|
1422|SAMSUNG A50  |357962106119472/01|400||KPL |1|11.01.2022|||TAK|
1423|PIONEER MVH-S110UB | SEKA125372EW|70||KPL|1|11.01.2022|||TAK|
1424|PHILIPS FIDELIO M2BT|PHILIPS FIDELIO M2BT|150||NIC |1|11.01.2022|||TAK|
1425|żelazko tefal 5335|żelazko tefal 5335|50||NIC |1|11.01.2022|||TAK|
1426|Philipiak ph-c10|12ys0014445|100||NIC |1|11.01.2022|||TAK|
1427| philipiak ph107  czewony | philipiak ph107  czewony |300||KPL|1|11.01.2022|||TAK|
1428|thermomix tm 31| 1094428|900||KPL|1|11.01.2022|||TAK|
1429|PRZYCISK CUHYA-0100 |PRZYCISK CUHYA-0100 |30||NIC |1|11.01.2022|||TAK|
1430|SAMSUNG UE27D5000NH | B2ZF3HTB900147H |200||PILOT |1|11.01.2022|||TAK|
1431|manta | 19lhn99l tdf01269|100||KPL|1|11.01.2022|||TAK|
1432|SAMSUNG A3 16 |351824080756255 |60||NIC |1|11.01.2022|||TAK|
1433|SAMSUNG S21 FE 5G |353718680524618|1800|2590|KPL|0|11.01.2022|12.01.2022||NIE|
1434|HONOR 10 | 864439041147286 |250||KPL|1|11.01.2022|||TAK|
1435|HP PAVILION 15-EG0052NW  |  5CD125027B|1800||KPL|1|11.01.2022|||TAK|
1436|HUAWEI B525 |867670041239114|130|220|KPL |0|12.01.2022|12.01.2022||NIE|
1437|SAMSUNG S21 5G |355320546369060  |2000||KPL|1|12.01.2022|||TAK|
1438|SAMSUNG S21 5G |355320546014203|2000|2550|KPL|0|12.01.2022|04.02.2022||NIE|
1439|OPPO A15S| 862877054721996|400|490|KPL|0|12.01.2022|12.01.2022||NIE|
1440|OPPO A15S| 862877054720535 |400|470|KPL|0|12.01.2022|15.01.2022||NIE|
1441|SAMSUNG A50 |352698116460226 |200||KPL|1|12.01.2022|||TAK|
1442|XIAOMI MI A3  |861941044452053|250|410|KPL|0|13.01.2022|22.01.2022||NIE|
1443|HUAWEI P20 LITE | 861754046847620 |250|350|KPL|0|13.01.2022|17.01.2022||NIE|
1444|IPHONE XS MAX | 357297099835937|1100|1440|KPL|0|13.01.2022|09.02.2022||NIE|
1445|samsung n550 |0CX114KKC01469|400|680|KPL|0|14.01.2022|27.01.2022||NIE|
1446|dell inspiron 3501 |I478ISK9TXIW|1200|1200|KPL|0|14.01.2022|03.02.2022||NIE|
1447|HUAWEI T3 10  |868355033606921 |100||kpl|1|14.01.2022|||TAK|
1448|SAMSUNG GALAXY J7 2017 |359603084584943/01|270|340|kpl|0|14.01.2022|10.03.2022||NIE|
1449|Samsung Galaxy A6 |358952097004626|300|350|kpl|0|14.01.2022|19.02.2022||NIE|
1450|HUAWEI MAEDIA PAD T5 |860037041465072|350||kpl|1|14.01.2022|||TAK|
1451|WAGA STEINBERG SBS-PF200|370320200175|80||kpl|1|14.01.2022|||TAK|
1452|ACER F15 |NXGD4EP0147021271A7600|600|900|NIC|0|14.01.2022|18.01.2022||NIE|
1453|samsung buds live|rfanc14cywx|150||kpl|1|15.01.2022|||TAK|
1454|samsung s20  |356007110348674/01|900||KPL |1|17.01.2022|||TAK|
1455|SAMSUNG A70 | 35838210224800/02|300|300|KPL|0|17.01.2022|17.01.2022||NIE|
1456|SAMSUNG J3 16 |353770096528444 |150|250|KPL|0|17.01.2022|21.01.2022||NIE|
1457| MI 10T LITE | 865723055209051 |400|720|KPL|0|17.01.2022|03.03.2022||NIE|
1458|SŁUCHAWKI XIAOMI EARBUDS |  2859200217324|30||KPL|1|17.01.2022|||TAK|
1459|SAMSUNG S8|355257090183457/01|580|660|KPL|0|17.01.2022|25.02.2022||NIE|
1460|wyrób jubilerski używany - 4,03 GR ZŁOM |180/01|403|403||0|17.01.2022|17.01.2022||NIE|
1461|fujitsu lifebook ah530 |yl9q426322 |200|450|ŁAD|0|18.01.2022|19.01.2022||NIE|
1462|TOSHIBA L75-C7250 |YF045703S |400|670|ŁAD|0|18.01.2022|21.01.2022||NIE|
1463|SAMSUNG S21+ 5G |355399277781826 |1800|3290|KPL|0|18.01.2022|02.02.2022||NIE|
1464|REDMI NOTE 8T|863692044777373|300|450|KPL|0|18.01.2022|26.01.2022||NIE|
1465|TRACER QUINTO|5019463830459|60|80|KPL|0|18.01.2022|31.01.2022||NIE|
1466|HUAWEI P9 LITE 17 |862550034885559 |150|260|KPL|0|18.01.2022|22.01.2022||NIE|
1467|SAMSUNG S7|356457098175112/01|300|450|KPL|0|19.01.2022|08.03.2022||NIE|
1468|SAMSUNG A12  | 350076121510586|400|610|KPL|0|19.01.2022|16.03.2022||NIE|
1469| XIAOMI MI SMART BAND 5  | 2835022411269 |50|90|KPL|0|19.01.2022|07.02.2022||NIE|
1470|REDMI NOTE 10 PRO| 867231057339692/00|600||KPL|1|19.01.2022|||TAK|
1471|SPECNA ARMS INDUSTRIES|KT0003618|250|||1|19.01.2022|||TAK|
1472|CROUS ZEN  | CM00053 |150||KPL|1|19.01.2022|||TAK|
1473|SAMSUNG S20| 35446011591679/1 |1400|1400|KPL|0|20.01.2022|04.02.2022||NIE|
1474|SAMSUNG J3 2017|358870086666926|130|260|ŁAD|0|21.01.2022|11.02.2022||NIE|
1475|lee copen lc06192,590|X|100||NIC|1|21.01.2022|||TAK|
1476|IPHONE 7+|356570086621689|350||KPL|1|21.01.2022|||TAK|
1477|SAMSUNG SM-J500F | 35976907344032/0|90|180|NIC |0|21.01.2022|03.02.2022||NIE|
1478|PHILIPS XENIUM V377| 868579020700633|90|180|KPL|0|21.01.2022|05.02.2022||NIE|
1479|HUAWEI Y6 18 |18 867267037019426|90||KPL|1|21.01.2022|||TAK|
1480| LG -K350N | 357268081375067|90||KPL|1|21.01.2022|||TAK|
1481|ZEGAREK CALVIN KLEIN K8W 371|x|80||pudełko|1|22.01.2022|||TAK|
1482|HUAWEI WATCH GT2   |A0697420170D 13|200|320|KPL|0|22.01.2022|10.03.2022||NIE|
1483|MI WATCH |157000003035210|80||KPL|1|22.01.2022|||TAK|
1484|SAMSUNG ACTIVE 2 |35274311140071/8|160|350|KPL|0|22.01.2022|10.02.2022||NIE|
1485|SAMSUNG A02S |354510913147864  |350|480|KPL|0|22.01.2022|01.03.2022||NIE|
1486|MOTOROLA ONE FUSION |351643111576957,|400|530|KPL|0|22.01.2022|26.02.2022||NIE|
1487|SAMSUNG C24F396FHU |BZAFH4ZN910862B|300|380|GWARANCJA|0|22.01.2022|10.02.2022||NIE|
1488|SAMSUNG GALAXY A10 |357955102950338|300|360|KPL|0|22.01.2022|08.02.2022||NIE|
1489|SASMUNG A40|357287107929376|410||NIC|1|22.01.2022|||TAK|
1490|samsung s10+ |354652101355501|1000||kpl|1|24.01.2022|||TAK|
1491|HUAWEI Y6 2019 |865185042280688|50||nic|1|24.01.2022|||TAK|
1492|SAMSUNG S6 | 353560082022027 |250||KPL|1|25.01.2022|||TAK|
1493|lg k41s|353671110682276 |300|300|KPL|0|25.01.2022|23.02.2022||NIE|
1494|IPHONE 6S |353270078079672|200||KPL|1|26.01.2022|||TAK|
1495|IPHONE 6+|354436060454038|300||TEL |1|27.01.2022|||TAK|
1496|bosch gws 850ce | 06013787A8|100|180|NIC |0|27.01.2022|02.03.2022||NIE|
1497|SAMSUNG J5 |355269074584980/01 |100||TEL|1|27.01.2022|||TAK|
1498|SAMSUNG UE32F4000AW  |  BSE13HAD306105M|200||KPL |1|28.01.2022|||TAK|
1499|HUAWEI P10 LITE | 863313035267593 |200|320|KPL|0|28.01.2022|07.02.2022||NIE|
1500|ASUS X540S | 2994933617|250|570|ładow|0|28.01.2022|04.02.2022||NIE|
1501|SPAWARKA PARKSIDE PESG 120 | B4 2251|100|150|NIC|0|28.01.2022|16.03.2022||NIE|
1502|STOHR |79473 2017|30||nic |1|28.01.2022|||TAK|
1503|parkside psbsa  |007567|70|140|kpl|0|28.01.2022|02.02.2022||NIE|
1504|MASZYNKA DO PHILIPS SHAVER 1000 |MASZYNKA DO PHILIPS SHAVER 1000 |40||KPL|1|28.01.2022|||TAK|
1505|VILEDA QUIC&CLEAN |X|40||KPL|1|28.01.2022|||TAK|
1506|SAMSUNG A51 5G |355698113518957 |300||kpl|1|28.01.2022|||TAK|
1507|j7 2017|357074089024669/01|250|360|ład|0|29.01.2022|19.02.2022||NIE|
1508|leon |358816066059855|70|190|ład|0|29.01.2022|04.03.2022||NIE|
1509|s5610|358173046724509|50|140|ład|0|29.01.2022|03.03.2022||NIE|
1510|samsung j7 2017|359603082527753|250|370|kpl|0|29.01.2022|14.02.2022||NIE|
1511|iphone 7|355315085225244|250||kpl|1|29.01.2022|||TAK|
1512|huawei p20 lite|869098037768904|200|390|kpl|0|29.01.2022|17.02.2022||NIE|
1513|dewalt dcf899p2, ład, 2 aku|dewalt dcf899p2, ład, 2 aku|700|1180|kpl|0|31.01.2022|31.01.2022||NIE|
1514|REDMI 9|866879051961100/01|300|430|KPL|0|31.01.2022|14.02.2022||NIE|
1515|XBOX SERIES X | 002490203217|1600||kpl|1|01.02.2022|||TAK|
1516|ACER NITRO 5 |NHQ5AEP0660020C1483400 |2200|2200|KPL |0|01.02.2022|01.02.2022||NIE|
1517|HUAWEI Y6 18| 866684045573981 |100||KPL|1|01.02.2022|||TAK|
1518|DALMIERZ TOOLTEC 16M | 40244854701909 |10|50|KPL|0|01.02.2022|07.03.2022||NIE|
1519|APPLE WATCH SERIES 6 WR-501M | 352958111254218 |1300||KPL|1|01.02.2022|||TAK|
1520|IPHONE 8 64GB | 356760084011740|450||ŁADOWARKA |1|02.02.2022|||TAK|
1521|MOTOROLA G9 POWER | 356905111651097/11|350|500|KPL|0|02.02.2022|18.02.2022||NIE|
1522|ŁAŃCUSZEK ZŁOTY 1,72 GR |19/02|210|||1|02.02.2022||185|TAK|
1523|BRANSOLETKA ZŁOTA 3,03 GR |19/02|210|||1|02.02.2022||186|TAK|
1524|WIERTŁA DO METALU GRAPHITE |57H089|50||KPL|1|02.02.2022|||TAK|
1525|LG K50S  |  358945104241413 |220|370|KPL|0|02.02.2022|14.02.2022||NIE|
1526| MOTOROLA MOTO G50 | 352355712968090 |320||KPL|1|02.02.2022|||TAK|
1527|IPHONE 12 PRO|356697111217959|3500||KPL|1|02.02.2022|||TAK|
1528|SAMSUNG LE37R81B |66323GAQ700891M |180||OKABLOWANIE PILOT |1|02.02.2022|||TAK|
1529|LG K10 17 | 354947085991432 |100||KPL|1|03.02.2022|||TAK|
1530|LG K40 | 353615105378119|200||KPL|1|03.02.2022|||TAK|
1531|iphone 11 pro max |353924106124807|1100||kpl|1|04.02.2022|||TAK|
1532| iphone 7 |356563085218912|50||tel |1|04.02.2022|||TAK|
1533| iphone xs max |357282095612365|500||tel |1|04.02.2022|||TAK|
1534|IPHONE 11 | 353990109763024 |1300|1300||0|04.02.2022|04.02.2022||NIE|
1535|HUAWEI E5573C | 860390048875565|40|120|KPL|0|04.02.2022|04.03.2022||NIE|
1536|PIERŚCIONEK ZŁOTY 2,01GR|48/02|130|270||0|04.02.2022|15.03.2022|187|NIE|
1537|PIERŚCIONEK ZŁOTY 1,35 GR|49/02|160|||1|04.02.2022||188|TAK|
1538|SAMSUNG A03S|352166454365/01|250|425|KPL|0|04.02.2022|16.02.2022||NIE|
1539|DEDRA DED7950 | 1190072|20||NIC |1|04.02.2022|||TAK|
1540|DEDRA DED7959 | 11800587|20||NIC |1|05.02.2022|||TAK|
1541|FUNAI LH850| P3801036-AOCF2EP01 |100|210|OKABLOWANIE + PILOT |0|05.02.2022|24.02.2022||NIE|
1542|MOTOROLA MOTO ONE| 359548093062557/16|200||KPL|1|05.02.2022|||TAK|
1543|DRON HUBSAN  ZINO PRO RLD|105851/21 |600||KPL|1|07.02.2022|||TAK|
1544|Lg k10 17 |354947082665872|150|150|KPL|0|07.02.2022|07.02.2022||NIE|
1545|ACER A515 51G |NXGP5EP006723064773400|900|1080|KPL|0|07.02.2022|09.03.2022||NIE|
1546|huawei p smart 2019 | 865639049803744|250|340|KPL|0|07.02.2022|07.02.2022||NIE|
1547|pad do ps4|391309b031405|70|70|NIC |0|07.02.2022|01.03.2022||NIE|
1548|PISTOLET SWISS ARMS SAS92 4.5MM |PISTOLET SWISS ARMS SAS92 4.5MM |150||KPL|1|07.02.2022|||TAK|
1549|PHILIPS V377|868579020700633|0|190|TEL |0|08.02.2022|08.02.2022||NIE|
1550|OPPO A31|866797050753877|300|400|KPL |0|08.02.2022|11.02.2022||NIE|
1551|SAMSUNG A21 S |351856228564902/01|400||KPL |1|08.02.2022|||TAK|
1552|oppo reno5 5g | 864129056664990|600|790|KPL|0|08.02.2022|21.02.2022||NIE|
1553|IPHONE 6S USZKODZONY |355765079171376 |100||NIC |1|09.02.2022|||TAK|
1554|HUAWEI Y7 19 | 865755043629347 |350|410|KPL|0|09.02.2022|09.02.2022||NIE|
1555|SAMSUNG J6+ | 35298410504677/47|200|370|KPL|0|09.02.2022|12.02.2022||NIE|
1556|IPHONE 7 USZKODZONY |353069097993537|250||NIC |1|09.02.2022|||TAK|
1557|ROWER KANDS VANESSA| DA14900495|150|360|DOKUMENTY|0|10.02.2022|14.03.2022||NIE|
1558|MACBOOK AIR|C02G91D2Q6LR|3200|3300|KPL|0|10.02.2022|09.03.2022||NIE|
1559|zestaw kluczy płaskic na podstawie platikowej |zestaw kluczy płaskic na podstawie platikowej |10|10|kpl|0|11.02.2022|11.02.2022||NIE|
1560|POZIOMICA KRZYŻOWA STANLEY | 21CFR1040.10|60||nic |1|11.02.2022|||TAK|
1561|MAKITA HP330D |0336332 Y|150||walizka|1|11.02.2022|||TAK|
1562|ripper m80490|ripper m80490|50||kpl |1|11.02.2022|||TAK|
1563|einhell te-ap 750e |2019/11/95-2073|75||nic |1|11.02.2022|||TAK|
1564|prowerk 710w|prowerk 710w|75||nic |1|11.02.2022|||TAK|
1565|HUAWEI P9 LITE USZKODZONY |867928033324991|50||KPL|1|11.02.2022|||TAK|
1566|Makita ga9040r |  2012 17049r|350|500||0|11.02.2022|16.02.2022||NIE|
1567|SAMSUNG A52S 5G zablokowany| 350019152914822 |400||kpl|1|11.02.2022|||TAK|
1568|ASUS K501U |G3NOCX12K304123|400||ładowarka|1|11.02.2022|||TAK|
1569|motorola e6 plus|359089101059798/07|200|||1|12.02.2022|||TAK|
1570|samsung a10|352113119101678/01|150|350||0|12.02.2022|22.02.2022||NIE|
1571|REALME GT MASTER |863980050739993|350|670|KPL|0|14.02.2022|05.03.2022||NIE|
1572|SAMSUNG S10+ | 356171102436564/01 |900|900|kpl|0|14.02.2022|16.02.2022||NIE|
1573|zearek tommy |1791651|180||KPL|1|15.02.2022|||TAK|
1574|PAD DO PS4|37110710123094|70|150|nic |0|15.02.2022|12.03.2022||NIE|
1575|samsung gear s3 froniter sm-r760 | r5ajb09xkdd |250|250|kpl|0|15.02.2022|16.02.2022||NIE|
1576|ALCATEL 1S |351550112584882|150|280|KPL|0|16.02.2022|21.02.2022||NIE|
1577|WKRĘTARKA FERM CDM1149 |2000867/2021-37369|50|70|KPL|0|16.02.2022|02.03.2022||NIE|
1578|ZESTAW KLUCZY HONITON ZIELONA WALIZKA |ZESTAW KLUCZY HONITON ZIELONA WALIZKA |100|210|KPL|0|16.02.2022|19.02.2022||NIE|
1579|piła szablasta 3600107a | gwt3220093|100||KPL|1|16.02.2022|||TAK|
1580|NAC MSID12-LI | 00006818W51|40|||1|16.02.2022|||TAK|
1581| BLACKDECKER KR600CRE -XK  |200634-47 |40|||1|16.02.2022|||TAK|
1582|MANTA SPK5210  |SPK5210V15I00EJ00184|100|200|KPL|0|16.02.2022|04.03.2022||NIE|
1583|LGDM2780D  |112MABTA2021 |200||NIC|1|16.02.2022|||TAK|
1584|SAMSUNG 32UJJ5200 | 0BX53HGH700065W|300|450|KPL|0|16.02.2022|26.02.2022||NIE|
1585|huawei p10 lite |863313032145719|200|310|NIC |0|17.02.2022|21.02.2022||NIE|
1586|SAMSUNG S4 | 355846060952501|100|200|NIC |0|17.02.2022|18.02.2022||NIE|
1587|SAMSUNG GRAND PRIME |356275073462978/01|50|180|NIC |0|17.02.2022|21.02.2022||NIE|
1588|samsung s4 | 352745068751175|100||NIC |1|17.02.2022|||TAK|
1589|ZEGAREK AM:PM PC162-G392|ZEGAREK AM:PM PC162-G392|50||NIC |1|17.02.2022|||TAK|
1590| HUAWEI MATE 20 LITE | 861523047511414|100||NIC |1|17.02.2022|||TAK|
1591|motorola moto e6+ | 359089102587334/07|50||NIC |1|17.02.2022|||TAK|
1592|huawei y5 18 | 866651040044276|100||NIC |1|17.02.2022|||TAK|
1593|SAMSUNG GRAND PRIME |358645066427360|70||NIC |1|17.02.2022|||TAK|
1594|samsung j5|358321074134147|100|200|NIC |0|17.02.2022|19.03.2022||NIE|
1595|huawei y6 2 | 863980032697269|150|280|NIC |0|17.02.2022|28.02.2022||NIE|
1596|SPAWARKA GUDE SG120A | 58801141000252|150||nic |1|17.02.2022|||TAK|
1597|IPHONE 6| 359285061194373|150||nic |1|17.02.2022|||TAK|
1598|HUAWEI P9 LITE 17  |  867572039793138|100||nic |1|17.02.2022|||TAK|
1599|nokia 230 | 356900076904680|70|150|nic |0|17.02.2022|28.02.2022||NIE|
1600|MOTOROLA MOTO E5  |  355560092424872|150|250|nic |0|17.02.2022|21.02.2022||NIE|
1601|PAD PS4 |151425A0601033|50|||1|17.02.2022|||TAK|
1602|PAD PS4 |17110760266816|70|130||0|17.02.2022|22.02.2022||NIE|
1603|SAMSUNG A21S3|350642179025304 |200||KPL|1|17.02.2022|||TAK|
1604|samsung j5  |  352134078493682/01|160|220|nic |0|18.02.2022|21.02.2022||NIE|
1605|SAMUSNG S5 |35501079185723|20||nic |1|18.02.2022|||TAK|
1606|LG-E400  |355656058736422|30|30|nic |0|18.02.2022|24.03.2022||NIE|
1607|oppo a31 |860888041095396 |350||kpl|1|18.02.2022|||TAK|
1608|sony ericsson cyber-shot | 35852401882732667|20||nic |1|18.02.2022|||TAK|
1609|MOTO G9 PLAY| 355541114024437|350||kpl |1|18.02.2022|||TAK|
1610|xiaomi note 8t |866850042237173|400||KPL |1|18.02.2022|||TAK|
1611|nokia ta-1006 |355809096087965|25|100|NIC |0|18.02.2022|10.03.2022||NIE|
1612|IPHONE  7 | 355316089304225|200||KPL |1|18.02.2022|||TAK|
1613|PAD DO XBOX 360 |05883220713937|30|30|NIC |0|18.02.2022|17.03.2022||NIE|
1614|PAD DO XBOX 360 |02880359707237|30||NIC |1|18.02.2022|||TAK|
1615|PAD DO XBOX 360 |02880109716119|30|80|NIC |0|18.02.2022|28.02.2022||NIE|
1616|PAD DO XBOX ONE |09641595436946|50||NIC |1|18.02.2022|||TAK|
1617|PAD DO XBOX ONE |02600163825634|50||NIC |1|18.02.2022|||TAK|
1618|SAMSUNG A70  | 352029114651584/01  |300||KPL |1|21.02.2022|||TAK|
1619|REDMI NOTE 9|  862601059629693|300|460|KPL|0|21.02.2022|04.03.2022||NIE|
1620|SAMSUNG GT-S5610 | 35435421506041945/|80|150|KPL|0|21.02.2022|19.03.2022||NIE|
1621|IPHONE 7 | 356557086723318 |320||KPL|1|21.02.2022|||TAK|
1622|iPhone 11 | 352925113756250|900||KPL|1|21.02.2022|||TAK|
1623|huawei p9 lite| 863126036709250|150|240|KPL|0|22.02.2022|21.03.2022||NIE|
1624|samsung a12| 350396267413035|400|520|KPL |0|22.02.2022|19.03.2022||NIE|
1625|SAMSUNG A3 2016 | 355250084364605/01|120||KPL|1|22.02.2022|||TAK|
1626|sony e2105| 358137060140736 |30|150|tel |0|22.02.2022|23.02.2022||NIE|
1627|HP250 G7 |CND9392S1C |900|950||0|22.02.2022|26.02.2022||NIE|
1628|2 KASKI IOXY SS TWO | 30229,|50||KPL|1|22.02.2022|||TAK|
1629|2 KASKI IOXY SS TWO|,31394|50||KPL|1|22.02.2022|||TAK|
1630|OBRĄCZKA ZŁOTA 2,39 GR |38/12|290|||1|23.02.2022||189|TAK|
1631|PIERŚCIONEK ZŁOTY 1,55 GR |225/12|180|||1|23.02.2022||190|TAK|
1632|KOLCZYKI ZŁOTE 2,65 GR |92/12|320|500||0|23.02.2022|07.03.2022|193|NIE|
1633|KOLCZYKI  ZŁOTE 1,12 GR |91/12|130|230||0|23.02.2022|24.03.2022|195|NIE|
1634|OBRĄCZKA ZŁOTA 4,58 GR |277/06|280|||1|23.02.2022||198|TAK|
1635|SAMSUNG J5  |3518086227470/01 |100||TEL |1|23.02.2022|||TAK|
1636|ZAWIESZKA ZŁOTA  1,12GR |93/12|130|||1|23.02.2022||197|TAK|
1637|PIERŚCIONEK ZŁOTY 4,30 GR |226/12|680|1000||0|23.02.2022|02.03.2022|191|NIE|
1638|PIERŚCIONEK ZŁOTY 3,02 GR |117/12|360|||1|23.02.2022||199|TAK|
1639|PIERŚCIONEK ZŁOTY 1,69 GR|134/12|200|||1|23.02.2022||194|TAK|
1640|PIERŚCIONEK ZŁOTY 1,76 GR |198/11|100|||1|23.02.2022||196|TAK|
1641|PIERŚCIONEK ZŁOTY 5,72 GR|167/11|650|1050||0|23.02.2022|07.03.2022|192|NIE|
1642|PIERŚCIONEK ZŁOTY 1,03 GR |338/12|120|||1|23.02.2022||201|TAK|
1643|ŁAŃCUSZEK Z ZAWIESZKĄ ZŁOTY 2,62 GR |287/06|300|490||0|23.02.2022|07.03.2022|200|NIE|
1644|OBRĄCZKA ZŁOTA 1,10 GR|298/03|1|||1|23.02.2022||202|TAK|
1645|macbook air|c02jnuzldrvc|800||KPL|1|23.02.2022|||TAK|
1646|odkuracz hoover h-free 500 |odkuracz hoover h-free 500 |150||KPL|1|23.02.2022|||TAK|
1647|butla gazowa zielona |butla gazowa zielona |50|80||0|23.02.2022|28.02.2022||NIE|
1648|butla gazowa niebieska |butla gazowa niebieska |50|80||0|23.02.2022|25.02.2022||NIE|
1649|BUTLA GAZOWA NIEBIESKA |BUTLA GAZOWA NIEBIESKA |50|80||0|23.02.2022|25.02.2022||NIE|
1650|JBL EXTREME 3 | 2020DJ10327|600||KPL|1|23.02.2022|||TAK|
1651|jbl go3 | cs0439-iko147245|50|80|KPL|0|23.02.2022|24.03.2022||NIE|
1652|termometr pulsar one|termometr pulsar one|80||KPL|1|23.02.2022|||TAK|
1653|SREBRNA ZAWIESZKA 3,72 GR |20/12|7|||1|24.02.2022||203|TAK|
1654|ZAWIESZKA SREBRNA 2,38 GR|20/12|5|||1|24.02.2022||205|TAK|
1655|ZAWIESZKA SREBRNA 2,12 GR |20/12|4|||1|24.02.2022||204|TAK|
1656|BRANSOLETKA SREBRNA 3,01 GR|342/11|6|||1|24.02.2022||205|TAK|
1657|BRANSOLETKA SREBRNA 6,23 GR |342/11|13|60||0|24.02.2022|12.03.2022|206|NIE|
1658|PIERŚCIONEK SREBRNY 6,01 GR |342/11|12|||1|24.02.2022||207|TAK|
1659|ŁAŃCUSZEK SREBRNY 6,02 GR |342/11|12|60||0|24.02.2022|08.03.2022|208|NIE|
1660|PIERŚCIONEK SREBRNY 4,02 GR |342/11|4|||1|24.02.2022||209|TAK|
1661|ŁAŃCUSZEK SREBRNY 6,57 GR |342/11|13|||1|24.02.2022||210|TAK|
1662|PIERŚCIONEK SREBRNY 2,54 GR |358/11|6|||1|24.02.2022||211|TAK|
1663|PIERŚCIONEK SREBRNY 2,85 GR |358/11|6|||1|24.02.2022||212|TAK|
1664|PIERŚCIONEK SREBRNY 3,36 GR |358/11|8|||1|24.02.2022||213|TAK|
1665|BROŃ J.G.WORKS  |2422995618000515|200|410|KPL|0|24.02.2022|11.03.2022||NIE|
1666|ZAWIESZKA ZŁOTA 0,58 GR |148/11|10|70||0|24.02.2022|05.03.2022|214|NIE|
1667|ŁAŃCUSZEK ZŁOTY 1,57 GR|148/11|150|320||0|24.02.2022|28.02.2022|215|NIE|
1668|SAMSUNG A21S| 352792448024055/01|400|500|KPL |0|24.02.2022|21.03.2022||NIE|
1669|ŁAŃCUSZEK ZŁOTY 2,69 GR |359/11|250|||1|24.02.2022||216|TAK|
1670|PIERŚCIONEK ZŁOTY 1,83 GR |359/11|150|||1|24.02.2022||217|TAK|
1671|lenovo ideapad 100  | mp09jevc|300|520|ŁADOWARKA |0|25.02.2022|03.03.2022||NIE|
1672|PS3 |02274459721273116CECH 4204A |150|260|pad + okablowanie |0|25.02.2022|05.03.2022||NIE|
1673|SAMSUNG A50 | 359322106209245/01|350||KPL|1|25.02.2022|||TAK|
1674|XBOX ONE S  |  037241491316|500||KPL|1|25.02.2022|||TAK|
1675|REDMI 9C| 866601058541630 /78|200|390|KPL|0|25.02.2022|10.03.2022||NIE|
1676|HULAJNOGA XIAOMI MI PRO  |ddhbc02neb|700||ŁAD|1|25.02.2022|||TAK|
1677|ROWER KROSS TRANS 2.0 |1030928057 |700|1050|PAPIERY|0|25.02.2022|12.03.2022||NIE|
1678|OPPO A16| 864524054171677|350||KPL|1|25.02.2022|||TAK|
1679|iphone 12|353055111785827|2100|2550|KPL|0|26.02.2022|03.03.2022||NIE|
1680|iPhone 11|352928118853726|1200|1700|KPL|0|26.02.2022|26.02.2022||NIE|
1681|IPHONE 7 |352985097175224|150||KPL|1|28.02.2022|||TAK|
1682|SAMSUNG A20E |355616100855844 |200|300|TEL|0|28.02.2022|08.03.2022||NIE|
1683|ACER ASPIRE 3 |NXTH8EH00112307C843400|900|| KPL |1|28.02.2022|||TAK|
1684|PAD PS3 |130721000|20|80||0|01.03.2022|15.03.2022||NIE|
1685|ŁAŃCUSZEK ZŁOTY 1,57 GR |148/11|1|||1|01.03.2022||215|TAK|
1686|LENO OLATITUDE 3510 |CN5BD63|900||ŁAD|1|01.03.2022|||TAK|
1687|XIAOMI REDMI 7|869541044711599|150||KPL|1|01.03.2022|||TAK|
1688|PAD RAZER RAIJU | PM1926C04100207|150|||1|01.03.2022|||TAK|
1689|przetwornica samochodowa volt IPS-500 PLUS | volt IPS-500 PLUS |45|||1|02.03.2022||KPL|TAK|
1690|apple iphone 7 128gb |355320089224318|400||NIC |1|02.03.2022|||TAK|
1691|SAMSUNG J3 2017  | 356075097525168/01|120||KPL |1|03.03.2022|||TAK|
1692|samsung s21|357786473314600|1500||KPL|1|03.03.2022||ZABLOKOWANE |TAK|
1693|zegarek adriatica |1079.888.1|250||NIC |1|03.03.2022||NIE ZNALEZIONE |TAK|
1694|casio ga100b kolor czerwony| kolor czerwony|100||KPL|1|03.03.2022|||TAK|
1695|xioami redmi 9at| 861422050449598|150||kpl|1|03.03.2022||NIE ZNALEZIONE |TAK|
1696|lG V490 |354665062888138|120||ŁADOWARKA |1|03.03.2022|||TAK|
1697|HUAWEI PSMART 19 |860690044853452 |250|360|ŁADOWARKA |0|03.03.2022|19.03.2022||NIE|
1698|SAMSUNG S21+ 5G  |352630605607751/01|800||KPL|1|03.03.2022||ZABLOKOWANY |TAK|
1699|zegarek fossil | CH2564861810|80|200|NIC |0|03.03.2022|12.03.2022||NIE|
1700|MI WATCH LITE |28818/B1QT14005|50||KPL|1|03.03.2022|||TAK|
1701|huawei watch gt  | 20da22f7ce99|150||KPL|1|03.03.2022|||TAK|
1702|samsung a20e |350833006076756|150||kpl|1|03.03.2022|||TAK|
1703|samsung j6 |359491092413788/01 |200||KPL |1|04.03.2022|||TAK|
1704|BUTLA GAZOWA ZIELONA  |BUTLA GAZOWA ZIELONA  |50|80||0|04.03.2022|04.03.2022||NIE|
